AID,BIO_SEX,IMONTH,IDAY,IYEAR,H1GI1M,H1GI1Y,H1GI4,H1GI6A,H1GI6B,H1GI6C,H1GI6D,H1GI6E,H1GI8,H1GI9,H1NM4,H1NF4,H1RM1,H1RF1
98573017,1,5,26,95,2,77,0,1,0,0,0,0,7,1,97,8,6,7
98573019,2,7,12,95,11,79,0,1,0,0,0,0,7,1,97,97,2,4
98573097,1,7,1,95,12,78,0,1,0,0,0,0,7,1,8,8,8,2
98573110,1,6,27,95,6,82,0,1,0,0,0,0,7,1,97,97,8,4
98573112,2,6,15,95,2,81,0,1,0,0,0,0,7,1,97,97,8,4
98573116,2,7,27,95,8,82,0,1,1,1,0,0,2,2,97,2,2,4
98573135,1,5,23,95,7,77,0,0,1,0,0,0,7,2,97,4,6,97
98573210,2,7,10,95,2,79,0,1,0,0,0,0,7,1,4,97,2,4
98573213,2,7,14,95,10,78,0,1,0,0,0,0,7,1,97,97,6,7
98573411,1,7,6,95,9,80,0,1,0,0,0,0,7,1,97,97,2,4
98573530,1,6,7,95,10,79,0,1,0,0,0,0,7,1,97,8,9,97
98573617,1,7,24,95,1,77,0,1,0,0,0,0,7,1,97,97,4,4
98573694,1,7,25,95,9,77,0,1,0,0,0,0,7,1,97,4,8,4
98573699,1,7,23,95,12,78,0,1,0,0,0,0,7,1,97,97,6,4
98573892,1,8,18,95,8,78,0,1,0,0,0,0,7,1,97,97,4,4
98573894,2,8,2,95,6,80,0,1,0,0,0,0,7,1,97,8,4,97
98573920,2,8,2,95,7,74,0,0,1,0,0,0,7,2,97,11,11,97
98573927,2,5,23,95,1,79,0,0,1,0,0,0,7,2,97,97,98,98
98573941,1,9,5,95,4,81,0,1,0,0,0,0,7,1,97,97,4,4
98573943,2,6,20,95,6,79,0,1,0,0,0,0,7,1,97,97,4,4
98573948,2,6,14,95,8,81,0,1,0,0,0,0,7,1,97,97,5,4
98573954,1,5,31,95,6,77,0,1,0,0,0,0,7,1,4,4,4,4
98573955,1,5,16,95,12,77,0,1,0,0,0,0,7,1,97,8,9,97
98573956,2,7,11,95,10,79,0,1,0,0,0,0,7,1,97,97,4,6
98573958,1,5,13,95,10,80,0,1,0,0,0,0,7,1,97,8,9,97
98573959,2,5,5,95,1,78,0,1,0,0,0,0,7,1,97,97,4,8
98574009,1,5,17,95,10,78,0,0,1,0,0,0,7,2,97,97,8,2
98574017,1,6,15,95,8,77,0,0,1,0,0,0,7,2,97,6,7,97
98574021,1,6,15,95,7,78,0,1,0,0,0,0,7,1,97,4,8,97
98574034,2,9,26,95,2,77,0,0,1,0,0,0,7,2,97,97,8,97
98574086,2,6,16,95,4,79,0,1,0,0,0,0,7,1,1,97,97,4
98574106,1,8,19,95,3,80,1,1,0,0,0,0,7,1,97,4,7,7
98574193,2,8,23,95,1,79,0,1,0,0,0,0,7,1,97,2,4,2
98574202,1,8,19,95,9,80,0,0,1,0,0,0,7,2,97,4,8,8
98574218,2,8,18,95,8,78,0,1,0,0,0,0,7,1,97,4,2,97
98574230,1,5,27,95,6,77,0,0,1,0,0,0,7,2,97,2,7,4
98574296,2,5,23,95,10,78,0,0,1,0,0,0,7,2,97,97,4,2
98574315,2,8,5,95,8,76,0,0,1,0,0,0,7,2,97,4,2,97
98574339,1,6,17,95,4,79,0,0,1,1,0,0,2,2,4,97,4,4
98574387,2,6,9,95,8,79,1,1,0,0,0,0,7,5,97,2,2,97
98574399,2,5,12,95,9,80,0,1,0,0,0,0,7,1,97,97,4,8
98574415,2,6,10,95,12,76,0,0,1,0,0,0,7,2,97,97,2,2
98574485,2,5,8,95,1,79,0,1,0,0,0,0,7,1,97,97,8,8
98574491,2,7,24,95,8,78,0,1,0,0,0,0,7,1,97,4,8,97
98574498,1,7,17,95,1,80,0,0,1,0,0,0,7,2,97,4,4,97
98574595,1,8,28,95,11,78,0,0,1,0,0,0,7,2,97,97,7,4
98574628,1,6,15,95,12,79,0,1,0,0,0,0,7,1,97,97,4,4
98574636,1,5,29,95,11,78,0,0,1,0,0,0,7,2,97,5,4,97
98574640,2,8,12,95,8,77,1,1,1,0,0,0,2,2,97,4,1,97
98574727,2,7,15,95,12,78,0,1,0,0,0,0,7,1,97,97,4,2
98574787,1,6,9,95,10,79,0,1,0,0,0,0,7,1,97,97,11,8
98574806,2,5,8,95,11,76,1,0,0,0,0,1,7,1,97,97,1,4
98574900,2,7,2,95,9,77,0,0,1,0,0,0,7,2,97,9,8,97
98574906,2,7,3,95,12,80,0,0,1,0,0,0,7,2,97,97,9,7
98574937,1,7,5,95,6,78,0,0,1,0,0,0,7,2,97,97,4,97
98574941,2,7,20,95,10,79,0,1,0,0,0,0,7,1,97,6,8,8
98575006,1,5,28,95,12,77,0,1,0,0,0,0,7,1,97,97,3,1
98575036,1,6,16,95,2,78,0,0,1,0,0,0,7,2,97,97,6,8
98575103,1,5,16,95,10,81,0,1,0,0,0,0,7,1,97,11,11,97
98575107,2,5,26,95,6,78,0,0,0,0,0,1,7,1,97,97,3,6
98575113,2,6,19,95,12,78,0,1,0,0,0,0,7,1,97,7,8,97
98575122,1,4,29,95,1,76,0,1,0,0,0,0,7,1,2,4,97,97
98575128,1,8,6,95,12,77,0,0,1,0,0,0,7,2,97,97,97,97
98575150,1,9,21,95,6,77,0,1,0,0,0,0,7,1,97,97,4,4
98575157,2,9,21,95,3,80,0,1,0,0,0,0,7,1,97,97,4,4
98575165,2,7,27,95,4,80,0,1,0,0,0,0,7,1,97,3,4,97
98575175,2,6,1,95,2,78,1,0,0,0,0,1,7,5,97,97,2,8
98575180,1,6,8,95,6,79,0,1,0,0,0,0,7,1,4,1,1,1
98575190,2,8,7,95,10,79,0,0,1,0,0,0,7,2,97,9,9,97
98575197,1,5,11,95,6,80,0,1,0,0,0,0,7,1,97,8,8,97
98575203,1,6,24,95,7,79,0,1,0,0,0,0,7,1,97,4,4,97
98575204,1,5,29,95,11,79,0,1,0,0,0,0,7,1,97,1,3,97
98575220,1,5,6,95,5,78,0,0,1,0,0,0,7,2,97,97,7,7
98575228,1,9,2,95,8,77,0,0,1,0,0,0,7,2,97,98,4,97
98575246,1,5,13,95,1,82,0,0,1,0,0,0,7,2,97,8,8,97
98575256,1,7,20,95,10,75,0,1,0,0,0,0,7,1,97,1,2,97
98575260,1,8,15,95,12,77,0,1,0,0,0,0,7,1,97,97,4,4
98575294,2,6,13,95,6,80,0,0,1,0,0,0,7,2,8,8,9,8
98575302,2,5,18,95,2,82,0,0,0,0,1,0,7,4,97,97,8,8
98575307,2,9,14,95,5,79,0,0,0,0,1,0,7,4,97,97,4,4
98575317,1,5,7,95,1,77,0,1,0,0,0,0,7,1,97,4,4,97
98575323,2,7,18,95,12,76,0,0,1,0,0,0,7,2,97,97,4,4
98575331,2,5,24,95,9,79,0,1,0,0,0,0,7,1,97,97,8,7
98575355,1,6,8,95,11,77,0,0,1,0,0,0,7,2,97,7,9,97
98575360,1,5,23,95,3,79,0,1,0,0,0,0,7,1,97,97,4,7
98575368,1,7,5,95,1,79,0,1,0,0,0,0,7,1,97,97,7,8
98575384,1,5,3,95,5,79,0,1,0,0,0,0,7,1,97,98,7,97
98575386,2,7,21,95,5,80,0,0,1,0,0,0,7,2,97,97,4,4
98575403,1,7,6,95,4,77,0,0,0,0,0,1,7,4,97,97,4,8
98575404,2,7,6,95,5,78,0,0,0,0,0,1,7,4,97,97,4,8
98575527,2,5,2,95,7,78,0,0,1,0,0,0,7,2,2,97,97,7
98575623,2,6,28,95,3,77,0,0,1,0,0,0,7,2,97,97,4,6
98575676,1,5,28,95,9,78,0,0,0,0,1,0,7,4,97,97,9,9
98575808,1,5,24,95,11,82,0,1,0,0,0,0,7,1,97,97,8,8
98575822,1,6,12,95,8,79,0,0,1,0,0,0,7,2,4,4,2,97
98575874,2,8,10,95,3,80,0,1,0,0,0,0,7,1,97,97,8,8
98575902,2,6,3,95,10,78,0,0,0,0,1,0,7,4,97,97,4,4
98575918,1,6,9,95,5,77,0,1,0,0,0,0,7,1,97,97,4,4
98575940,1,5,4,95,9,79,1,1,0,0,0,0,7,1,97,97,8,8
98575942,1,8,27,95,3,81,0,1,0,0,0,0,7,1,97,97,8,8
98575946,1,6,26,95,7,80,0,1,0,0,0,0,7,1,97,97,6,4
98575948,1,6,18,95,7,77,0,0,1,0,0,0,7,2,97,4,8,97
98575954,1,5,12,95,2,77,0,0,1,0,0,0,7,2,97,97,2,4
98575967,2,8,13,95,5,77,0,1,0,0,0,0,7,1,97,97,1,2
98575980,2,8,10,95,4,77,0,1,0,0,0,0,7,1,97,97,4,4
98575989,2,7,10,95,12,77,0,1,0,0,0,0,7,1,97,97,5,4
98576010,1,8,25,95,11,76,0,1,0,1,0,0,1,1,97,97,8,8
98576059,1,6,30,95,1,77,0,1,0,0,0,0,7,1,97,97,4,5
98576062,2,6,12,95,1,79,0,0,0,0,1,0,7,4,97,97,6,9
98576112,2,5,9,95,11,80,0,1,0,0,0,0,7,1,97,97,11,11
98576118,2,5,19,95,7,80,0,1,0,0,0,0,7,1,97,97,8,8
98576136,1,6,19,95,3,79,0,1,0,0,0,0,7,1,97,97,9,9
98576169,1,5,10,95,2,76,0,1,0,0,0,0,7,1,97,97,7,7
98576193,1,6,2,95,7,79,0,0,1,0,0,0,7,2,4,97,97,8
98576194,1,7,5,95,6,78,0,0,1,0,0,0,7,2,97,1,4,4
98576215,2,7,28,95,1,77,0,1,0,0,0,0,7,1,4,7,4,97
98576244,1,8,8,95,4,82,0,0,0,0,1,0,7,4,97,8,8,4
98576250,2,6,14,95,6,77,1,0,0,0,0,1,7,5,97,97,3,2
98576261,2,6,27,95,5,79,0,1,0,0,0,0,7,1,97,97,7,7
98576283,1,7,10,95,11,77,0,1,0,0,0,0,7,1,97,97,4,4
98576313,1,8,1,95,9,79,0,1,0,0,0,0,7,1,97,97,7,6
98576335,1,5,9,95,2,79,0,1,0,0,0,0,7,1,97,7,11,97
98576339,2,5,8,95,5,78,0,1,0,0,0,0,7,1,97,7,7,97
98576346,1,5,26,95,3,81,0,1,0,0,1,0,1,1,97,97,4,4
98576348,1,6,19,95,12,81,0,0,0,0,1,0,7,4,97,97,8,8
98576369,1,5,8,95,10,77,0,1,0,0,0,0,7,1,97,97,6,6
98576416,2,5,15,95,8,77,0,1,0,0,0,0,7,1,97,11,8,97
98576421,2,9,8,95,4,80,0,1,0,0,0,0,7,1,97,97,6,4
98576441,1,5,27,95,4,76,0,1,0,0,0,0,7,1,97,7,7,7
98576467,2,5,31,95,8,78,0,1,0,0,0,0,7,1,97,97,4,8
98576509,1,6,1,95,8,78,1,1,0,0,0,0,7,1,97,97,9,8
98576545,1,6,20,95,1,77,1,0,0,0,1,0,7,4,97,97,7,7
98576596,2,8,2,95,11,79,1,0,0,0,0,1,7,5,97,97,6,6
98576600,2,5,5,95,5,80,0,1,0,0,1,1,5,5,97,8,2,97
98576631,2,6,15,95,6,77,1,0,0,0,0,1,7,1,97,97,6,8
98576637,1,7,1,95,9,80,1,0,0,0,0,1,7,5,97,97,9,8
98576668,2,6,22,95,5,80,0,1,0,0,0,0,7,1,97,97,5,8
98576688,1,6,22,95,9,79,0,1,0,0,0,0,7,1,7,97,97,4
98576799,1,6,29,95,6,77,0,0,1,0,0,0,7,2,97,6,8,8
98576930,1,9,16,95,3,78,0,0,0,0,1,0,7,4,4,97,97,9
98576946,2,5,26,95,2,77,0,1,0,0,1,0,4,4,97,97,7,4
98576952,1,6,13,95,4,78,0,0,1,0,0,0,7,2,97,97,4,8
98576959,1,5,31,95,12,78,0,1,0,0,0,0,7,1,97,97,7,7
98576964,1,7,13,95,8,77,0,1,0,0,0,0,7,1,97,97,7,7
98576996,1,6,10,95,9,78,0,0,0,0,1,0,7,4,97,97,5,4
98577013,1,11,1,95,3,80,0,1,0,0,0,0,7,1,97,8,8,7
98577061,2,5,4,95,3,77,0,1,0,0,0,0,7,1,97,97,7,7
98577088,1,7,7,95,6,79,1,0,0,0,0,1,7,5,97,97,7,5
98577114,1,8,24,95,6,78,0,1,0,0,0,0,7,1,97,97,7,9
98577151,2,6,14,95,11,76,0,1,0,0,0,0,7,1,97,97,7,8
98577161,1,7,11,95,11,77,0,1,0,0,0,0,7,1,97,97,4,4
98577162,2,5,9,95,8,77,0,1,0,0,0,0,7,1,97,97,4,4
98577165,1,7,1,95,12,76,0,1,0,0,0,0,7,1,97,97,4,4
98577169,2,5,22,95,8,79,0,0,1,0,0,0,7,2,97,4,6,97
98577181,2,7,10,95,7,79,1,0,0,0,0,1,7,1,97,97,4,4
98577184,2,7,24,95,10,77,1,0,0,0,0,1,7,5,97,97,8,1
98577217,2,8,14,95,11,77,0,1,0,0,0,0,7,1,97,97,8,8
98577220,2,6,13,95,4,77,0,1,0,0,0,0,7,1,97,8,8,97
98577226,1,5,23,95,12,76,0,1,0,0,0,0,7,1,97,97,8,9
98577252,2,8,4,95,2,79,0,1,0,0,0,0,7,1,97,97,4,4
98577259,2,6,8,95,7,76,0,1,0,0,0,0,7,1,97,97,7,2
98577266,1,6,13,95,3,78,0,0,1,0,0,0,7,2,97,4,5,97
98577310,2,10,1,95,3,78,0,0,1,0,0,0,7,2,97,7,4,97
98577324,2,7,8,95,10,78,0,1,0,0,0,0,7,1,97,9,9,97
98577327,2,6,26,95,3,80,0,1,0,0,0,0,7,1,97,97,8,8
98577328,1,6,19,95,3,80,0,1,1,0,0,0,2,2,97,8,8,97
98577480,1,5,10,95,7,79,1,0,1,0,0,0,7,2,97,97,3,4
98577484,1,6,23,95,4,80,0,1,0,0,0,0,7,1,97,97,8,8
98577587,2,8,23,95,1,79,1,0,0,0,0,1,7,2,97,97,1,1
98577923,1,5,20,95,5,79,0,1,0,0,0,0,7,1,97,97,9,9
98577924,2,6,5,95,10,80,0,0,1,0,0,0,7,2,97,8,7,97
98577925,1,9,2,95,9,77,0,0,0,0,0,1,7,5,97,97,9,9
98577954,1,5,6,95,7,79,0,1,0,0,0,0,7,1,97,97,8,9
98577986,1,7,7,95,1,80,1,0,0,0,0,1,7,1,97,2,2,97
98578043,2,6,12,95,10,77,0,1,0,0,0,0,7,1,97,97,7,9
98578079,1,5,17,95,5,78,0,1,0,0,0,0,7,1,2,97,97,3
98578080,1,5,21,95,12,78,0,0,1,0,0,0,7,2,97,97,7,4
98578101,1,7,18,95,4,75,0,0,1,0,0,0,7,2,97,97,7,7
98578198,2,5,26,95,9,79,0,1,0,0,0,0,7,1,97,97,6,7
98578207,1,8,8,95,10,80,0,0,1,0,0,0,7,2,97,97,4,2
98578267,1,9,15,95,11,80,0,1,0,0,0,0,7,1,97,4,6,4
98578291,1,7,27,95,8,78,0,1,0,0,0,0,7,1,97,97,4,1
98578299,2,6,7,95,3,78,0,1,0,0,0,0,7,1,97,1,2,97
98578308,2,5,16,95,6,78,0,0,1,0,0,0,7,2,97,12,98,97
98578316,1,8,11,95,6,77,0,0,1,0,0,0,7,2,97,97,8,8
98578330,1,5,8,95,9,78,0,1,0,0,0,0,7,1,97,9,9,97
98578334,2,6,15,95,4,80,0,1,0,0,0,0,7,1,2,1,1,1
98578346,2,8,11,95,3,77,0,1,0,0,0,0,7,1,97,97,8,6
98578348,1,7,13,95,2,79,0,1,0,0,0,0,7,1,97,4,4,6
98578380,1,7,17,95,11,79,0,0,1,0,0,0,7,2,97,97,9,97
98578381,2,7,27,95,8,79,0,0,1,0,0,0,7,2,97,4,2,97
98578397,1,8,2,95,5,77,0,1,0,0,0,0,7,1,97,97,5,4
98578417,1,5,20,95,7,79,0,0,1,0,0,0,7,2,97,98,4,97
98578432,2,5,16,95,10,78,0,1,0,0,0,0,7,1,97,2,2,97
98578434,2,5,16,95,9,77,0,1,0,0,0,0,7,1,97,97,2,4
98578438,2,5,19,95,7,80,0,1,0,0,0,0,7,1,97,97,7,4
98578448,1,6,2,95,12,77,0,1,0,0,0,0,7,1,97,97,8,6
98578465,1,6,30,95,3,77,0,1,0,0,0,0,7,1,97,97,11,4
98578495,2,6,21,95,7,78,0,1,0,0,0,0,7,1,97,97,5,4
98578504,2,5,23,95,2,77,0,0,1,0,0,0,7,2,97,97,9,3
98578548,1,6,11,95,3,79,0,1,0,0,0,0,7,1,97,97,4,7
98578582,1,5,7,95,12,77,0,0,1,0,0,0,7,2,97,7,7,8
98578604,2,6,28,95,4,77,0,0,1,0,0,0,7,2,97,8,4,97
98578606,2,6,3,95,3,77,0,0,1,0,0,0,7,2,97,11,4,97
98578665,2,4,26,95,1,79,0,1,0,0,0,0,7,1,97,7,7,97
98578692,1,8,6,95,8,77,0,1,0,0,0,0,7,1,97,4,4,97
98578723,2,7,26,95,9,80,0,1,0,0,0,0,7,1,97,11,8,97
98578747,2,6,2,95,5,80,0,1,0,0,1,0,1,1,7,97,6,4
98578767,2,6,25,95,7,78,0,1,0,0,0,0,7,1,2,97,97,7
98578782,2,6,3,95,10,79,0,0,1,0,0,0,7,2,97,97,9,8
98578828,2,4,27,95,9,77,0,0,1,0,0,0,7,2,97,97,6,6
98578862,1,7,28,95,9,80,1,1,0,0,0,0,7,1,97,97,98,2
98578929,2,7,24,95,5,78,0,1,0,0,0,0,7,1,5,11,1,1
98578943,2,6,16,95,1,80,0,1,0,0,0,0,7,1,97,97,4,4
98578980,2,6,30,95,8,78,0,0,1,0,0,0,7,2,97,97,8,8
98578996,2,6,29,95,1,78,0,1,0,0,0,0,7,1,97,97,8,4
98579230,1,7,22,95,11,79,0,0,1,0,0,0,7,2,97,97,4,4
98579231,2,6,9,95,10,77,0,0,1,0,0,0,7,2,97,97,8,8
98579235,2,5,29,95,4,79,0,0,1,0,0,0,7,2,97,97,6,2
98579239,2,6,6,95,3,79,0,0,1,0,0,0,7,2,97,97,9,9
98579373,2,6,14,95,6,77,0,1,0,0,0,0,7,1,97,97,4,4
98579930,1,7,20,95,4,77,0,0,1,0,0,0,7,2,97,97,4,7
98579933,1,6,24,95,3,77,0,0,1,0,0,0,7,2,97,4,8,97
98579937,2,6,8,95,5,79,0,0,1,0,0,0,7,2,97,97,9,9
98579938,1,6,15,95,5,79,0,0,1,0,0,0,7,2,97,7,9,97
98579939,2,6,20,95,6,79,0,0,1,0,0,0,7,2,97,97,4,4
98579940,1,6,5,95,9,80,0,1,0,0,0,0,7,1,97,97,2,11
98579945,1,6,15,95,10,81,0,1,0,0,0,0,7,1,4,97,97,4
98579948,1,6,15,95,4,80,0,1,0,1,0,0,1,1,4,97,97,7
98579952,1,8,7,95,12,81,0,0,1,0,0,0,7,2,97,97,5,97
98579953,2,5,6,95,6,78,0,1,0,0,0,0,7,1,97,4,5,97
98579954,2,6,1,95,8,81,0,1,0,0,0,0,7,1,97,97,7,4
98579955,2,5,4,95,3,77,1,0,0,0,0,1,7,5,97,1,4,4
98579957,2,5,3,95,11,77,1,0,0,0,0,1,7,5,97,2,2,97
98579960,1,8,30,95,8,78,0,1,0,0,0,0,7,1,4,97,97,4
98579963,2,8,24,95,9,77,0,1,0,0,0,0,7,1,97,2,4,97
98579966,2,11,1,95,5,80,0,1,0,0,0,0,7,1,97,97,4,7
98579967,1,10,1,95,7,77,0,1,0,0,0,0,7,1,97,97,7,7
98579968,1,9,1,95,8,78,0,1,0,0,0,0,7,1,97,97,4,7
98579969,1,10,24,95,8,81,0,1,0,0,0,0,7,1,97,97,98,8
98579976,1,6,7,95,5,78,0,1,0,0,0,0,7,1,97,4,4,97
98579979,1,6,30,95,2,77,0,1,0,0,0,0,7,1,97,97,8,4
98579991,1,6,22,95,7,77,0,1,0,0,0,0,7,1,97,97,7,4
98579997,2,6,6,95,1,78,0,1,0,0,0,0,7,1,97,97,5,4
98579998,2,6,23,95,8,80,0,1,0,0,0,0,7,1,97,97,3,97
98606027,1,10,3,95,1,78,0,1,0,0,0,0,7,1,8,97,97,4
98606129,1,10,11,95,4,78,1,0,0,0,0,1,7,1,97,97,12,97
98606428,1,9,23,95,6,77,0,1,0,0,0,0,7,1,97,97,2,4
98606822,2,8,26,95,9,79,0,0,1,0,0,0,7,2,97,97,7,8
98606929,1,12,14,95,8,79,0,0,1,0,0,0,7,2,97,97,12,4
98608270,2,11,27,95,3,78,0,1,0,0,0,0,7,1,4,7,97,97
98608876,1,8,4,95,6,78,0,1,0,0,0,0,7,1,97,97,4,4
98614976,2,8,29,95,3,78,0,1,0,0,0,0,7,1,4,1,97,1
98619063,1,8,24,95,2,79,1,1,0,0,0,0,7,1,97,97,9,9
98619068,2,8,26,95,9,78,0,1,0,0,0,0,7,1,97,97,8,9
98619162,2,8,3,95,6,80,0,1,0,0,0,0,7,1,97,97,8,11
98619360,2,8,14,95,10,79,0,1,0,0,0,0,7,1,97,97,6,8
98619368,1,9,6,95,9,82,0,0,1,0,0,0,7,2,97,7,8,97
98619466,2,8,14,95,1,82,0,1,0,0,0,0,7,1,97,97,8,8
98619963,2,9,7,95,9,80,0,1,0,0,0,0,7,1,9,97,97,9
98619965,2,8,22,95,3,80,0,1,0,0,0,0,7,1,97,4,7,97
98619967,1,9,29,95,9,77,0,0,1,1,0,0,3,3,97,9,9,97
98636252,2,9,10,95,7,75,0,0,0,0,1,0,7,4,97,97,2,3
98636350,2,8,31,95,8,78,0,0,1,0,0,0,7,2,97,4,9,97
98646328,2,10,7,95,6,78,0,1,0,0,0,0,7,1,97,97,4,4
98646329,1,9,21,95,6,80,0,0,1,0,0,0,7,2,97,98,98,98
98676026,1,8,12,95,8,80,0,0,1,0,0,0,7,2,97,4,4,97
98676254,2,8,28,95,7,78,1,0,0,1,0,0,7,3,97,97,4,97
98676352,1,8,2,95,1,80,1,0,0,0,0,1,7,5,97,97,4,97
98676426,2,8,20,95,6,80,0,0,1,0,0,0,7,2,97,11,8,8
98676651,1,10,9,95,1,80,1,1,0,0,0,0,7,1,97,97,8,8
98676655,2,10,9,95,9,79,1,1,0,0,0,0,7,1,97,97,4,2
98676853,1,9,9,95,2,80,0,1,0,0,0,0,7,1,97,97,3,4
98676922,2,10,7,95,11,76,0,0,1,0,0,0,7,2,12,7,7,97
98678072,2,9,27,95,1,79,0,1,0,0,0,0,7,1,97,4,4,97
98678179,1,9,19,95,10,77,0,1,0,0,0,0,7,1,97,97,8,97
98710078,2,4,27,95,1,81,0,1,0,0,0,0,7,1,97,7,7,7
98710134,2,6,29,95,9,80,0,1,0,0,0,0,7,1,97,8,9,97
98710135,1,6,2,95,4,82,0,1,0,0,0,0,7,1,97,97,8,8
98710156,2,6,26,95,11,81,0,0,1,0,0,0,7,2,97,97,4,97
98710175,1,5,17,95,6,82,1,0,0,0,0,1,7,5,97,11,4,4
98710195,2,8,21,95,3,81,0,1,0,0,0,0,7,1,97,97,4,4
98710250,2,8,3,95,6,82,0,0,1,0,0,0,7,2,97,97,4,2
98710282,2,7,25,95,7,82,0,0,1,0,0,0,7,2,97,4,4,97
98710285,1,7,29,95,10,80,0,0,1,0,0,0,7,2,97,97,2,4
98710286,1,6,15,95,7,82,0,0,1,0,0,0,7,2,97,11,6,97
98710291,1,7,25,95,9,80,0,1,0,0,0,0,7,1,97,5,5,4
98710292,2,6,20,95,7,80,0,1,0,0,0,0,7,1,97,4,4,97
98710293,1,5,27,95,5,82,0,1,0,0,0,0,7,1,97,97,4,4
98710338,2,8,2,95,4,81,0,1,0,0,0,0,7,1,97,97,8,8
98710650,1,5,7,95,4,82,1,0,0,0,0,1,7,1,97,97,2,97
98710672,2,6,1,95,2,81,0,1,0,0,0,0,7,1,97,97,4,5
98710776,2,8,11,95,3,80,1,1,0,0,0,0,7,1,97,97,4,1
98710855,1,5,8,95,10,80,1,1,0,0,0,0,7,1,97,4,2,97
98710858,1,9,19,95,1,80,1,1,0,0,0,0,7,1,97,11,1,97
98710913,2,5,24,95,10,80,0,0,1,0,0,0,7,2,4,2,1,97
98710933,1,8,10,95,1,81,1,1,0,0,0,0,7,1,97,8,4,8
98710977,1,5,20,95,6,81,0,1,0,0,0,0,7,1,97,97,4,5
98710991,1,7,14,95,1,82,0,1,0,0,0,0,7,1,97,97,2,4
98711077,2,7,24,95,12,82,0,1,0,0,0,0,7,1,97,97,6,7
98711165,2,5,4,95,7,81,0,1,0,0,0,0,7,1,97,97,9,8
98711177,2,8,2,95,7,81,1,0,0,0,0,1,7,5,97,4,2,12
98711277,1,5,15,95,4,81,0,0,1,0,0,0,7,2,97,8,8,97
98711367,2,7,27,95,3,82,0,1,0,0,0,0,7,1,97,7,7,7
98712147,1,5,22,95,9,80,0,1,0,0,0,0,7,1,2,97,4,4
98712214,2,5,31,95,10,80,0,1,0,0,0,0,7,1,97,97,4,2
98712216,2,6,29,95,5,82,0,1,0,0,0,0,7,1,97,8,7,4
98712218,1,5,30,95,1,80,0,1,0,0,0,0,7,1,97,97,6,7
98712247,1,6,1,95,12,80,0,0,1,0,0,0,7,2,97,97,6,8
98712295,2,6,21,95,3,81,0,1,0,0,0,0,7,1,97,97,8,8
98712941,2,8,18,95,7,82,0,1,1,0,0,0,2,2,97,97,8,8
98712942,2,9,17,95,10,80,0,0,0,0,1,0,7,4,97,97,1,4
98712973,1,4,27,95,9,80,0,1,0,0,0,0,7,1,97,97,4,97
98712976,2,8,13,95,7,81,0,1,0,0,0,0,7,1,97,2,5,97
98713033,1,8,22,95,4,80,0,1,0,0,0,0,7,1,7,97,97,7
98713101,1,7,2,95,11,81,1,0,0,0,0,1,7,5,97,12,4,97
98713204,1,7,31,95,6,79,0,0,1,0,0,0,7,2,97,97,4,4
98713391,2,7,7,95,1,81,0,1,0,0,0,0,7,1,97,97,4,4
98713393,1,9,26,95,7,82,0,1,0,0,0,0,7,1,97,97,1,97
98713806,1,6,24,95,11,81,0,0,1,0,0,0,7,2,97,12,8,97
98713992,2,5,27,95,8,81,0,0,1,0,0,0,7,2,11,97,8,8
98714018,2,8,10,95,5,80,0,0,1,0,0,0,7,2,97,97,11,97
98714025,2,6,10,95,7,82,0,1,0,0,0,0,7,1,97,97,8,11
98714084,1,6,16,95,10,80,8,1,0,0,0,0,7,1,97,97,2,2
98714097,2,6,30,95,1,81,0,1,0,0,0,0,7,1,97,4,7,97
98714146,1,5,12,95,4,81,1,1,0,0,0,0,7,1,97,97,97,1
98714147,1,5,13,95,11,81,1,1,0,0,0,0,7,1,97,97,1,97
98714198,1,6,29,95,3,80,0,0,1,0,0,0,7,2,97,97,7,2
98714230,1,5,21,95,8,80,0,0,1,0,0,0,7,2,97,97,4,97
98714242,2,6,23,95,10,80,0,1,0,0,0,0,7,1,97,12,2,97
98714282,1,5,23,95,11,81,0,1,0,0,0,0,7,1,97,4,4,4
98714289,1,7,16,95,8,81,0,1,0,0,0,0,7,1,97,97,8,4
98714312,2,7,20,95,2,81,1,1,0,0,0,0,7,1,97,97,1,97
98714325,1,6,16,95,6,82,0,0,0,0,1,0,7,4,97,97,5,4
98714380,1,8,10,95,10,79,0,1,0,0,0,0,7,1,97,97,4,97
98714481,1,6,15,95,8,81,0,1,0,0,0,0,7,1,97,97,7,4
98714888,2,5,8,95,8,81,0,1,0,0,0,0,7,1,97,97,6,7
98714925,1,5,9,95,9,81,1,0,0,0,0,1,7,5,97,97,8,7
98714928,2,5,26,95,11,81,8,1,0,0,0,0,7,1,97,97,8,8
98714991,1,6,12,95,3,82,0,1,0,0,0,0,7,1,97,4,4,97
98715023,2,8,3,95,10,82,0,0,1,0,0,0,7,2,9,97,97,2
98715097,1,7,6,95,9,82,0,0,0,0,1,0,7,4,97,97,8,9
98715191,1,7,13,95,8,81,0,0,0,0,1,0,7,4,97,97,1,4
98715250,1,5,30,95,11,81,0,1,0,0,0,0,7,1,4,97,97,2
98715256,1,5,11,95,10,82,0,0,1,0,0,0,7,2,4,2,2,4
98715258,2,6,11,95,1,80,0,0,1,0,0,0,7,2,97,97,4,4
98715259,1,5,9,95,6,83,0,1,0,0,0,0,7,1,97,4,2,97
